State/territory,SA3 code,SA3 name,Year,Sex,Rate
NSW,12801,Cronulla - Miranda - Caringbah,2010–2012,Males,88
NSW,12801,Cronulla - Miranda - Caringbah,2010–2012,Females,54
NSW,12801,Cronulla - Miranda - Caringbah,2009–2011,Persons,88
NSW,12801,Cronulla - Miranda - Caringbah,2009–2011,Males,115
NSW,12801,Cronulla - Miranda - Caringbah,2009–2011,Females,63
NSW,12802,Sutherland - Menai - Heathcote,2015–2017,Persons,68
NSW,12802,Sutherland - Menai - Heathcote,2015–2017,Males,88
NSW,12802,Sutherland - Menai - Heathcote,2015–2017,Females,49
NSW,12802,Sutherland - Menai - Heathcote,2014–2016,Persons,72
NSW,12802,Sutherland - Menai - Heathcote,2014–2016,Males,88
NSW,12802,Sutherland - Menai - Heathcote,2014–2016,Females,56
NSW,12802,Sutherland - Menai - Heathcote,2013–2015,Persons,77
NSW,12802,Sutherland - Menai - Heathcote,2013–2015,Males,96
NSW,12802,Sutherland - Menai - Heathcote,2013–2015,Females,59
NSW,12802,Sutherland - Menai - Heathcote,2012–2014,Persons,80
NSW,12802,Sutherland - Menai - Heathcote,2012–2014,Males,103
NSW,12802,Sutherland - Menai - Heathcote,2012–2014,Females,58
NSW,12802,Sutherland - Menai - Heathcote,2011–2013,Persons,72
NSW,12802,Sutherland - Menai - Heathcote,2011–2013,Males,95
NSW,12802,Sutherland - Menai - Heathcote,2011–2013,Females,49
NSW,12802,Sutherland - Menai - Heathcote,2010–2012,Persons,74
NSW,12802,Sutherland - Menai - Heathcote,2010–2012,Males,98
NSW,12802,Sutherland - Menai - Heathcote,2010–2012,Females,51
NSW,12802,Sutherland - Menai - Heathcote,2009–2011,Persons,78
NSW,12802,Sutherland - Menai - Heathcote,2009–2011,Males,98
NSW,12802,Sutherland - Menai - Heathcote,2009–2011,Females,58
VIC,20101,Ballarat,2015–2017,Persons,119
VIC,20101,Ballarat,2015–2017,Males,152
VIC,20101,Ballarat,2015–2017,Females,88
VIC,20101,Ballarat,2014–2016,Persons,120
VIC,20101,Ballarat,2014–2016,Males,146
VIC,20101,Ballarat,2014–2016,Females,95
VIC,20101,Ballarat,2013–2015,Persons,117
VIC,20101,Ballarat,2013–2015,Males,145
VIC,20101,Ballarat,2013–2015,Females,92
VIC,20101,Ballarat,2012–2014,Persons,112
VIC,20101,Ballarat,2012–2014,Males,144
VIC,20101,Ballarat,2012–2014,Females,83
VIC,20101,Ballarat,2011–2013,Persons,109
VIC,20101,Ballarat,2011–2013,Males,145
VIC,20101,Ballarat,2011–2013,Females,76
VIC,20101,Ballarat,2010–2012,Persons,121
VIC,20101,Ballarat,2010–2012,Males,164
VIC,20101,Ballarat,2010–2012,Females,81
VIC,20101,Ballarat,2009–2011,Persons,139
VIC,20101,Ballarat,2009–2011,Males,190
VIC,20101,Ballarat,2009–2011,Females,92
VIC,20102,Creswick - Daylesford - Ballan,2015–2017,Persons,109
VIC,20102,Creswick - Daylesford - Ballan,2015–2017,Males,130
VIC,20102,Creswick - Daylesford - Ballan,2015–2017,Females,88
VIC,20102,Creswick - Daylesford - Ballan,2014–2016,Persons,128
VIC,20102,Creswick - Daylesford - Ballan,2014–2016,Males,159
VIC,20102,Creswick - Daylesford - Ballan,2014–2016,Females,98
VIC,20102,Creswick - Daylesford - Ballan,2013–2015,Persons,117
VIC,20102,Creswick - Daylesford - Ballan,2013–2015,Males,149
VIC,20102,Creswick - Daylesford - Ballan,2013–2015,Females,87
VIC,20102,Creswick - Daylesford - Ballan,2012–2014,Persons,117
VIC,20102,Creswick - Daylesford - Ballan,2012–2014,Males,141
VIC,20102,Creswick - Daylesford - Ballan,2012–2014,Females,91
VIC,20102,Creswick - Daylesford - Ballan,2011–2013,Persons,109
VIC,20102,Creswick - Daylesford - Ballan,2011–2013,Males,125
VIC,20102,Creswick - Daylesford - Ballan,2011–2013,Females,91
VIC,20102,Creswick - Daylesford - Ballan,2010–2012,Persons,131
VIC,20102,Creswick - Daylesford - Ballan,2010–2012,Males,145
VIC,20102,Creswick - Daylesford - Ballan,2010–2012,Females,114
VIC,20102,Creswick - Daylesford - Ballan,2009–2011,Persons,150
VIC,20102,Creswick - Daylesford - Ballan,2009–2011,Males,185
VIC,20102,Creswick - Daylesford - Ballan,2009–2011,Females,112
VIC,20103,Maryborough - Pyrenees,2015–2017,Persons,156
VIC,20103,Maryborough - Pyrenees,2015–2017,Males,184
VIC,20103,Maryborough - Pyrenees,2015–2017,Females,126
VIC,20103,Maryborough - Pyrenees,2014–2016,Persons,174
VIC,20103,Maryborough - Pyrenees,2014–2016,Males,230
VIC,20103,Maryborough - Pyrenees,2014–2016,Females,114
VIC,20103,Maryborough - Pyrenees,2013–2015,Persons,159
VIC,20103,Maryborough - Pyrenees,2013–2015,Males,221
VIC,20103,Maryborough - Pyrenees,2013–2015,Females,96
VIC,20103,Maryborough - Pyrenees,2012–2014,Persons,149
VIC,20103,Maryborough - Pyrenees,2012–2014,Males,207
VIC,20103,Maryborough - Pyrenees,2012–2014,Females,88
VIC,20103,Maryborough - Pyrenees,2011–2013,Persons,128
VIC,20103,Maryborough - Pyrenees,2011–2013,Males,156
VIC,20103,Maryborough - Pyrenees,2011–2013,Females,99
VIC,20103,Maryborough - Pyrenees,2010–2012,Persons,149
VIC,20103,Maryborough - Pyrenees,2010–2012,Males,172
VIC,20103,Maryborough - Pyrenees,2010–2012,Females,125
VIC,20103,Maryborough - Pyrenees,2009–2011,Persons,166
VIC,20103,Maryborough - Pyrenees,2009–2011,Males,186
VIC,20103,Maryborough - Pyrenees,2009–2011,Females,144
VIC,20201,Bendigo,2015–2017,Persons,127
VIC,20201,Bendigo,2015–2017,Males,158
VIC,20201,Bendigo,2015–2017,Females,97
VIC,20201,Bendigo,2014–2016,Persons,116
VIC,20201,Bendigo,2014–2016,Males,135
VIC,20201,Bendigo,2014–2016,Females,98
VIC,20201,Bendigo,2013–2015,Persons,99
VIC,20201,Bendigo,2013–2015,Males,120
VIC,20201,Bendigo,2013–2015,Females,79
VIC,20201,Bendigo,2012–2014,Persons,103
VIC,20201,Bendigo,2012–2014,Males,121
VIC,20201,Bendigo,2012–2014,Females,87
VIC,20201,Bendigo,2011–2013,Persons,117
VIC,20201,Bendigo,2011–2013,Males,146
VIC,20201,Bendigo,2011–2013,Females,91
VIC,20201,Bendigo,2010–2012,Persons,128
VIC,20201,Bendigo,2010–2012,Males,155
VIC,20201,Bendigo,2010–2012,Females,103
VIC,20201,Bendigo,2009–2011,Persons,126
VIC,20201,Bendigo,2009–2011,Males,164
VIC,20201,Bendigo,2009–2011,Females,90
VIC,20202,Heathcote - Castlemaine - Kyneton,2015–2017,Persons,97
VIC,20202,Heathcote - Castlemaine - Kyneton,2015–2017,Males,105
VIC,20202,Heathcote - Castlemaine - Kyneton,2015–2017,Females,88
VIC,20202,Heathcote - Castlemaine - Kyneton,2014–2016,Persons,105
VIC,20202,Heathcote - Castlemaine - Kyneton,2014–2016,Males,130
VIC,20202,Heathcote - Castlemaine - Kyneton,2014–2016,Females,80
VIC,20202,Heathcote - Castlemaine - Kyneton,2013–2015,Persons,102
VIC,20202,Heathcote - Castlemaine - Kyneton,2013–2015,Males,132
VIC,20202,Heathcote - Castlemaine - Kyneton,2013–2015,Females,71
VIC,20202,Heathcote - Castlemaine - Kyneton,2012–2014,Persons,106
VIC,20202,Heathcote - Castlemaine - Kyneton,2012–2014,Males,143
VIC,20202,Heathcote - Castlemaine - Kyneton,2012–2014,Females,68
VIC,20202,Heathcote - Castlemaine - Kyneton,2011–2013,Persons,105
VIC,20202,Heathcote - Castlemaine - Kyneton,2011–2013,Males,129
VIC,20202,Heathcote - Castlemaine - Kyneton,2011–2013,Females,79
VIC,20202,Heathcote - Castlemaine - Kyneton,2010–2012,Persons,119
VIC,20202,Heathcote - Castlemaine - Kyneton,2010–2012,Males,136
VIC,20202,Heathcote - Castlemaine - Kyneton,2010–2012,Females,100
VIC,20202,Heathcote - Castlemaine - Kyneton,2009–2011,Persons,130
VIC,20202,Heathcote - Castlemaine - Kyneton,2009–2011,Males,147
VIC,20202,Heathcote - Castlemaine - Kyneton,2009–2011,Females,112
VIC,20203,Loddon - Elmore,2015–2017,Persons,127
VIC,20203,Loddon - Elmore,2015–2017,Males,164
VIC,20203,Loddon - Elmore,2015–2017,Females,NP
VIC,20203,Loddon - Elmore,2014–2016,Persons,140
VIC,20203,Loddon - Elmore,2014–2016,Males,168
VIC,20203,Loddon - Elmore,2014–2016,Females,114
VIC,20203,Loddon - Elmore,2013–2015,Persons,124
VIC,20203,Loddon - Elmore,2013–2015,Males,174
VIC,20203,Loddon - Elmore,2013–2015,Females,NP
VIC,20203,Loddon - Elmore,2012–2014,Persons,147
VIC,20203,Loddon - Elmore,2012–2014,Males,198
VIC,20203,Loddon - Elmore,2012–2014,Females,NP
VIC,20203,Loddon - Elmore,2011–2013,Persons,169
VIC,20203,Loddon - Elmore,2011–2013,Males,206
VIC,20203,Loddon - Elmore,2011–2013,Females,130
VIC,20203,Loddon - Elmore,2010–2012,Persons,186
VIC,20203,Loddon - Elmore,2010–2012,Males,242
VIC,20203,Loddon - Elmore,2010–2012,Females,127
VIC,20203,Loddon - Elmore,2009–2011,Persons,169
VIC,20203,Loddon - Elmore,2009–2011,Males,227
VIC,20203,Loddon - Elmore,2009–2011,Females,108
VIC,20301,Barwon - West,2015–2017,Persons,94
VIC,20301,Barwon - West,2015–2017,Males,115
VIC,20301,Barwon - West,2015–2017,Females,74
VIC,20301,Barwon - West,2014–2016,Persons,96
VIC,20301,Barwon - West,2014–2016,Males,119
VIC,20301,Barwon - West,2014–2016,Females,71
VIC,20301,Barwon - West,2013–2015,Persons,100
VIC,20301,Barwon - West,2013–2015,Males,117
VIC,20301,Barwon - West,2013–2015,Females,81
VIC,20301,Barwon - West,2012–2014,Persons,85
VIC,20301,Barwon - West,2012–2014,Males,101
VIC,20301,Barwon - West,2012–2014,Females,NP
VIC,20301,Barwon - West,2011–2013,Persons,99
VIC,20301,Barwon - West,2011–2013,Males,121
VIC,20301,Barwon - West,2011–2013,Females,NP
VIC,20301,Barwon - West,2010–2012,Persons,94
VIC,20301,Barwon - West,2010–2012,Males,116
VIC,20301,Barwon - West,2010–2012,Females,NP
VIC,20301,Barwon - West,2009–2011,Persons,102
VIC,20301,Barwon - West,2009–2011,Males,131
VIC,20301,Barwon - West,2009–2011,Females,NP
VIC,20302,Geelong,2015–2017,Persons,118
VIC,20302,Geelong,2015–2017,Males,157
VIC,20302,Geelong,2015–2017,Females,81
VIC,20302,Geelong,2014–2016,Persons,125
VIC,20302,Geelong,2014–2016,Males,167
VIC,20302,Geelong,2014–2016,Females,85
VIC,20302,Geelong,2013–2015,Persons,119
VIC,20302,Geelong,2013–2015,Males,160
VIC,20302,Geelong,2013–2015,Females,80
VIC,20302,Geelong,2012–2014,Persons,116
VIC,20302,Geelong,2012–2014,Males,150
VIC,20302,Geelong,2012–2014,Females,83
VIC,20302,Geelong,2011–2013,Persons,118
VIC,20302,Geelong,2011–2013,Males,153
VIC,20302,Geelong,2011–2013,Females,85
VIC,20302,Geelong,2010–2012,Persons,130
VIC,20302,Geelong,2010–2012,Males,169
VIC,20302,Geelong,2010–2012,Females,93
VIC,20302,Geelong,2009–2011,Persons,135
VIC,20302,Geelong,2009–2011,Males,173
VIC,20302,Geelong,2009–2011,Females,99
VIC,20303,Surf Coast - Bellarine Peninsula,2015–2017,Persons,75
VIC,20303,Surf Coast - Bellarine Peninsula,2015–2017,Males,92
VIC,20303,Surf Coast - Bellarine Peninsula,2015–2017,Females,59
VIC,20303,Surf Coast - Bellarine Peninsula,2014–2016,Persons,85
VIC,20303,Surf Coast - Bellarine Peninsula,2014–2016,Males,107
VIC,20303,Surf Coast - Bellarine Peninsula,2014–2016,Females,64
VIC,20303,Surf Coast - Bellarine Peninsula,2013–2015,Persons,83
VIC,20303,Surf Coast - Bellarine Peninsula,2013–2015,Males,106
VIC,20303,Surf Coast - Bellarine Peninsula,2013–2015,Females,61
VIC,20303,Surf Coast - Bellarine Peninsula,2012–2014,Persons,73
VIC,20303,Surf Coast - Bellarine Peninsula,2012–2014,Males,89
VIC,20303,Surf Coast - Bellarine Peninsula,2012–2014,Females,57
VIC,20303,Surf Coast - Bellarine Peninsula,2011–2013,Persons,61
VIC,20303,Surf Coast - Bellarine Peninsula,2011–2013,Males,77
VIC,20303,Surf Coast - Bellarine Peninsula,2011–2013,Females,45
VIC,20303,Surf Coast - Bellarine Peninsula,2010–2012,Persons,73
VIC,20303,Surf Coast - Bellarine Peninsula,2010–2012,Males,98
VIC,20303,Surf Coast - Bellarine Peninsula,2010–2012,Females,49
VIC,20303,Surf Coast - Bellarine Peninsula,2009–2011,Persons,88
VIC,20303,Surf Coast - Bellarine Peninsula,2009–2011,Males,113
VIC,20303,Surf Coast - Bellarine Peninsula,2009–2011,Females,64
VIC,20401,Upper Goulburn Valley,2015–2017,Persons,113
VIC,20401,Upper Goulburn Valley,2015–2017,Males,145
VIC,20401,Upper Goulburn Valley,2015–2017,Females,80
VIC,20401,Upper Goulburn Valley,2014–2016,Persons,121
VIC,20401,Upper Goulburn Valley,2014–2016,Males,157
VIC,20401,Upper Goulburn Valley,2014–2016,Females,83
VIC,20401,Upper Goulburn Valley,2013–2015,Persons,126
VIC,20401,Upper Goulburn Valley,2013–2015,Males,160
VIC,20401,Upper Goulburn Valley,2013–2015,Females,89
VIC,20401,Upper Goulburn Valley,2012–2014,Persons,123
VIC,20401,Upper Goulburn Valley,2012–2014,Males,156
VIC,20401,Upper Goulburn Valley,2012–2014,Females,89
VIC,20401,Upper Goulburn Valley,2011–2013,Persons,118
VIC,20401,Upper Goulburn Valley,2011–2013,Males,155
VIC,20401,Upper Goulburn Valley,2011–2013,Females,79
VIC,20401,Upper Goulburn Valley,2010–2012,Persons,121
VIC,20401,Upper Goulburn Valley,2010–2012,Males,160
VIC,20401,Upper Goulburn Valley,2010–2012,Females,80
VIC,20401,Upper Goulburn Valley,2009–2011,Persons,165
VIC,20401,Upper Goulburn Valley,2009–2011,Males,206
VIC,20401,Upper Goulburn Valley,2009–2011,Females,121
VIC,20402,Wangaratta - Benalla,2015–2017,Persons,135
VIC,20402,Wangaratta - Benalla,2015–2017,Males,167
VIC,20402,Wangaratta - Benalla,2015–2017,Females,104
VIC,20402,Wangaratta - Benalla,2014–2016,Persons,132
VIC,20402,Wangaratta - Benalla,2014–2016,Males,159
VIC,20402,Wangaratta - Benalla,2014–2016,Females,105
VIC,20402,Wangaratta - Benalla,2013–2015,Persons,124
VIC,20402,Wangaratta - Benalla,2013–2015,Males,152
VIC,20402,Wangaratta - Benalla,2013–2015,Females,96
VIC,20402,Wangaratta - Benalla,2012–2014,Persons,112
VIC,20402,Wangaratta - Benalla,2012–2014,Males,137
VIC,20402,Wangaratta - Benalla,2012–2014,Females,88
VIC,20402,Wangaratta - Benalla,2011–2013,Persons,124
VIC,20402,Wangaratta - Benalla,2011–2013,Males,153
VIC,20402,Wangaratta - Benalla,2011–2013,Females,96
VIC,20402,Wangaratta - Benalla,2010–2012,Persons,128
VIC,20402,Wangaratta - Benalla,2010–2012,Males,167
VIC,20402,Wangaratta - Benalla,2010–2012,Females,90
VIC,20402,Wangaratta - Benalla,2009–2011,Persons,134
VIC,20402,Wangaratta - Benalla,2009–2011,Males,174
VIC,20402,Wangaratta - Benalla,2009–2011,Females,94
VIC,20403,Wodonga - Alpine,2015–2017,Persons,109
VIC,20403,Wodonga - Alpine,2015–2017,Males,137
VIC,20403,Wodonga - Alpine,2015–2017,Females,81
VIC,20403,Wodonga - Alpine,2014–2016,Persons,107
VIC,20403,Wodonga - Alpine,2014–2016,Males,133
VIC,20403,Wodonga - Alpine,2014–2016,Females,82
VIC,20403,Wodonga - Alpine,2013–2015,Persons,111
VIC,20403,Wodonga - Alpine,2013–2015,Males,127
VIC,20403,Wodonga - Alpine,2013–2015,Females,97
VIC,20403,Wodonga - Alpine,2012–2014,Persons,108
VIC,20403,Wodonga - Alpine,2012–2014,Males,126
VIC,20403,Wodonga - Alpine,2012–2014,Females,89
VIC,20403,Wodonga - Alpine,2011–2013,Persons,107
VIC,20403,Wodonga - Alpine,2011–2013,Males,124
VIC,20403,Wodonga - Alpine,2011–2013,Females,89
VIC,20403,Wodonga - Alpine,2010–2012,Persons,105
VIC,20403,Wodonga - Alpine,2010–2012,Males,133
VIC,20403,Wodonga - Alpine,2010–2012,Females,75
VIC,20403,Wodonga - Alpine,2009–2011,Persons,117
VIC,20403,Wodonga - Alpine,2009–2011,Males,150
VIC,20403,Wodonga - Alpine,2009–2011,Females,83
VIC,20501,Baw Baw,2015–2017,Persons,93
VIC,20501,Baw Baw,2015–2017,Males,114
VIC,20501,Baw Baw,2015–2017,Females,72
VIC,20501,Baw Baw,2014–2016,Persons,107
VIC,20501,Baw Baw,2014–2016,Males,141
VIC,20501,Baw Baw,2014–2016,Females,75
VIC,20501,Baw Baw,2013–2015,Persons,111
VIC,20501,Baw Baw,2013–2015,Males,151
VIC,20501,Baw Baw,2013–2015,Females,73
VIC,20501,Baw Baw,2012–2014,Persons,103
VIC,20501,Baw Baw,2012–2014,Males,142
VIC,20501,Baw Baw,2012–2014,Females,65
VIC,20501,Baw Baw,2011–2013,Persons,101
VIC,20501,Baw Baw,2011–2013,Males,139
VIC,20501,Baw Baw,2011–2013,Females,64
VIC,20501,Baw Baw,2010–2012,Persons,104
VIC,20501,Baw Baw,2010–2012,Males,138
VIC,20501,Baw Baw,2010–2012,Females,71
VIC,20501,Baw Baw,2009–2011,Persons,131
VIC,20501,Baw Baw,2009–2011,Males,166
VIC,20501,Baw Baw,2009–2011,Females,96
VIC,20502,Gippsland - East,2015–2017,Persons,141
VIC,20502,Gippsland - East,2015–2017,Males,191
VIC,20502,Gippsland - East,2015–2017,Females,93
VIC,20502,Gippsland - East,2014–2016,Persons,133
VIC,20502,Gippsland - East,2014–2016,Males,193
VIC,20502,Gippsland - East,2014–2016,Females,74
VIC,20502,Gippsland - East,2013–2015,Persons,123
VIC,20502,Gippsland - East,2013–2015,Males,186
VIC,20502,Gippsland - East,2013–2015,Females,62
VIC,20502,Gippsland - East,2012–2014,Persons,115
VIC,20502,Gippsland - East,2012–2014,Males,176
VIC,20502,Gippsland - East,2012–2014,Females,54
VIC,20502,Gippsland - East,2011–2013,Persons,119
VIC,20502,Gippsland - East,2011–2013,Males,172
VIC,20502,Gippsland - East,2011–2013,Females,65
VIC,20502,Gippsland - East,2010–2012,Persons,128
VIC,20502,Gippsland - East,2010–2012,Males,164
VIC,20502,Gippsland - East,2010–2012,Females,91
VIC,20502,Gippsland - East,2009–2011,Persons,147
VIC,20502,Gippsland - East,2009–2011,Males,188
VIC,20502,Gippsland - East,2009–2011,Females,105
VIC,20503,Gippsland - South West,2015–2017,Persons,98
VIC,20503,Gippsland - South West,2015–2017,Males,130
VIC,20503,Gippsland - South West,2015–2017,Females,68
VIC,20503,Gippsland - South West,2014–2016,Persons,113
VIC,20503,Gippsland - South West,2014–2016,Males,153
VIC,20503,Gippsland - South West,2014–2016,Females,74
VIC,20503,Gippsland - South West,2013–2015,Persons,110
VIC,20503,Gippsland - South West,2013–2015,Males,151
VIC,20503,Gippsland - South West,2013–2015,Females,71
VIC,20503,Gippsland - South West,2012–2014,Persons,108
VIC,20503,Gippsland - South West,2012–2014,Males,146
VIC,20503,Gippsland - South West,2012–2014,Females,69
VIC,20503,Gippsland - South West,2011–2013,Persons,103
VIC,20503,Gippsland - South West,2011–2013,Males,134
VIC,20503,Gippsland - South West,2011–2013,Females,72
VIC,20503,Gippsland - South West,2010–2012,Persons,114
VIC,20503,Gippsland - South West,2010–2012,Males,145
VIC,20503,Gippsland - South West,2010–2012,Females,82
VIC,20503,Gippsland - South West,2009–2011,Persons,128
VIC,20503,Gippsland - South West,2009–2011,Males,164
VIC,20503,Gippsland - South West,2009–2011,Females,91
VIC,20504,Latrobe Valley,2015–2017,Persons,145
VIC,20504,Latrobe Valley,2015–2017,Males,177
VIC,20504,Latrobe Valley,2015–2017,Females,114
VIC,20504,Latrobe Valley,2014–2016,Persons,162
VIC,20504,Latrobe Valley,2014–2016,Males,203
VIC,20504,Latrobe Valley,2014–2016,Females,122
VIC,20504,Latrobe Valley,2013–2015,Persons,155
VIC,20504,Latrobe Valley,2013–2015,Males,193
VIC,20504,Latrobe Valley,2013–2015,Females,117
VIC,20504,Latrobe Valley,2012–2014,Persons,149
VIC,20504,Latrobe Valley,2012–2014,Males,193
VIC,20504,Latrobe Valley,2012–2014,Females,106
VIC,20504,Latrobe Valley,2011–2013,Persons,136
VIC,20504,Latrobe Valley,2011–2013,Males,182
VIC,20504,Latrobe Valley,2011–2013,Females,89
VIC,20504,Latrobe Valley,2010–2012,Persons,141
VIC,20504,Latrobe Valley,2010–2012,Males,190
VIC,20504,Latrobe Valley,2010–2012,Females,92
VIC,20504,Latrobe Valley,2009–2011,Persons,158
VIC,20504,Latrobe Valley,2009–2011,Males,215
VIC,20504,Latrobe Valley,2009–2011,Females,100
VIC,20505,Wellington,2015–2017,Persons,130
VIC,20505,Wellington,2015–2017,Males,150
VIC,20505,Wellington,2015–2017,Females,110
VIC,20505,Wellington,2014–2016,Persons,119
VIC,20505,Wellington,2014–2016,Males,143
